"timestampUtc","runId","buildHash","payloadSignature","interopDispatches","totalDispatches","durationMs","ratePerSecond","source","canvasWidth","canvasHeight","operationalOnly","mode","neighborEmphasis","zoomPercent","hoveredNodeId","focusedNodeId","nodeCount","edgeCount","inspectorVisible","pointerThrottleSkips","pointerEventsReceived","pointerEventsProcessed","pointerQueueDrops","pointerIntentSkips","dragFrameCount","dragTotalDurationMs","dragAverageFrameMs","dragMaxFrameMs"
"2025-12-16T13:19:52.5060000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|626.50|58.70|0.0000|422.8370|1.1181|1.1181",10,23,36063.3,0.28,"auto",1253,1062.906,true,"operational",true,111.81,,,13,12,false,0,51,32,16,0,825,3459.4,4.193,12.3
"2025-12-16T13:20:02.5140000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|626.50|58.70|0.0000|422.8370|1.1181|1.1181",0,23,10007.7,0,"auto",1253,1062.906,true,"operational",true,111.81,,,13,12,false,0,0,0,0,0,600,2110.4,3.517,6.4
"2025-12-16T13:20:41.8790000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|496.50|-96.76|116.2733|561.8758|1.1181|1.1181",111,134,39365.3,2.82,"manual",1253,1062.906,true,"operational",true,111.81,,,13,12,false,108,1733,916,738,108,586,2116.6,3.612,13.1
"2025-12-16T13:20:48.5430000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|496.50|-96.76|116.2733|561.8758|1.1181|1.1181",0,0,6662,0,"auto",1253,1062.906,true,"operational",true,111.81,,,13,12,false,0,10,5,4,0,0,0,0,0
