"timestampUtc","runId","buildHash","payloadSignature","nodeCount","edgeCount","avgDrawMs","maxDrawMs","lastFrameMs","frameCount","panDistance","zoomEvents","pointerThrottleSkips","dragFrameCount","dragTotalDurationMs","dragAverageFrameMs","dragMaxFrameMs","source","canvasWidth","canvasHeight","operationalOnly","mode","neighborEmphasis","zoomPercent","inspectorVisible"
"2025-12-16T13:23:30.7180000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|626.50|-2055.33|0.0000|2313.6475|1.1181|0.2080",76,135,6.792,13.5,6.5,486,10028.35,0,465,3180.3,6.839,11.8,"auto-canvas",1253,1062.906,false,"full",true,111.81,false
"2025-12-16T13:24:36.1000000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|643.50|-4139.79|-15.2050|4178.0031|1.1181|0.2080",76,135,5.601,12.1,5.9,664,9559.89,0,554,3207.1,5.789,12.1,"auto-canvas",1253,1062.906,false,"full",true,111.81,false
