"timestampUtc","runId","buildHash","payloadSignature","nodeCount","edgeCount","avgDrawMs","maxDrawMs","lastFrameMs","frameCount","panDistance","zoomEvents","pointerThrottleSkips","dragFrameCount","dragTotalDurationMs","dragAverageFrameMs","dragMaxFrameMs","source","canvasWidth","canvasHeight","operationalOnly","mode","neighborEmphasis","zoomPercent","inspectorVisible"
"2025-12-16T13:34:27.7850000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",13,12,3.504,6,3.5,437,4392.77,0,410,1436.6,3.504,5.5,"auto-canvas",885,1062.906,true,"operational",true,111.81,true
"2025-12-16T13:34:37.7890000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",13,12,3.872,7.3,3.8,599,7753.66,0,599,2319.4,3.872,7.3,"auto-canvas",885,1062.906,true,"operational",true,111.81,true
"2025-12-16T13:34:47.7870000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",13,12,3.712,7.8,3.3,597,7597.4,0,597,2215.8,3.712,7.8,"auto-canvas",885,1062.906,true,"operational",true,111.81,true
"2025-12-16T13:35:52.5900000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|414.50|-235.76|25.0435|686.1988|1.1181|1.1181",13,12,3.497,8.9,3,405,478.61,0,57,216.8,3.804,6.9,"manual-canvas",885,1062.906,true,"operational",true,111.81,true
"2025-12-16T13:36:00.8890000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|414.50|-235.76|25.0435|686.1988|1.1181|1.1181",13,12,0,0,0,0,0,0,0,0,0,0,"auto-canvas",885,1062.906,true,"operational",true,111.81,true
