"timestampUtc","runId","buildHash","payloadSignature","nodeCount","edgeCount","avgDrawMs","maxDrawMs","lastFrameMs","frameCount","panDistance","zoomEvents","pointerThrottleSkips","dragFrameCount","dragTotalDurationMs","dragAverageFrameMs","dragMaxFrameMs","source","canvasWidth","canvasHeight","operationalOnly","mode","neighborEmphasis","zoomPercent","inspectorVisible"
"2025-12-16T13:19:52.5070000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|626.50|58.70|0.0000|422.8370|1.1181|1.1181",13,12,4.215,12.3,3.4,859,20900.39,0,825,3459.4,4.193,12.3,"auto-canvas",1253,1062.906,true,"operational",true,111.81,false
"2025-12-16T13:20:02.5140000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|626.50|58.70|0.0000|422.8370|1.1181|1.1181",13,12,3.517,6.4,3.2,600,11416.16,0,600,2110.4,3.517,6.4,"auto-canvas",1253,1062.906,true,"operational",true,111.81,false
"2025-12-16T13:20:41.8810000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|496.50|-96.76|116.2733|561.8758|1.1181|1.1181",13,12,3.428,13.1,3.6,787,10980.8,0,586,2116.6,3.612,13.1,"manual-canvas",1253,1062.906,true,"operational",true,111.81,false
