"timestampUtc","runId","buildHash","payloadSignature","interopDispatches","totalDispatches","durationMs","ratePerSecond","source","canvasWidth","canvasHeight","operationalOnly","mode","neighborEmphasis","zoomPercent","hoveredNodeId","focusedNodeId","nodeCount","edgeCount","inspectorVisible","pointerThrottleSkips","pointerEventsReceived","pointerEventsProcessed","pointerQueueDrops","pointerIntentSkips","dragFrameCount","dragTotalDurationMs","dragAverageFrameMs","dragMaxFrameMs"
"2025-12-16T13:34:27.7850000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",10,12,19162.4,0.52,"auto",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,0,288,175,100,0,410,1436.6,3.504,5.5
"2025-12-16T13:34:37.7880000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",0,12,10003.3,0,"auto",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,0,0,0,0,0,599,2319.4,3.872,7.3
"2025-12-16T13:34:47.7860000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|411.50|2.24|27.7267|473.3292|1.1181|1.1181",0,12,9997.9,0,"auto",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,0,0,0,0,0,597,2215.8,3.712,7.8
"2025-12-16T13:35:52.5890000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|414.50|-235.76|25.0435|686.1988|1.1181|1.1181",161,173,64802.4,2.48,"manual",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,71,1826,965,792,71,57,216.8,3.804,6.9
"2025-12-16T13:36:00.8890000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|414.50|-235.76|25.0435|686.1988|1.1181|1.1181",0,0,8298.4,0,"auto",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,0,10,5,4,0,0,0,0,0
"2025-12-16T13:36:10.8910000Z","run_20251214T151352Z_479f8f01","cef097524d82","1.1181|414.50|-235.76|25.0435|686.1988|1.1181|1.1181",0,0,10002.7,0,"auto",885,1062.906,true,"operational",true,111.81,"","AirportDispatchQueue",13,12,true,0,0,0,0,0,0,0,0,0
